CVE_ID,Product,CVSS_Score,Historical_Attack_Data,Exploit_Status,Patch_Availability,Description,Severity,Timestamp
CVE-2023-27350,PaperCut NG/MF,8.4,66,No,Not Available,Real CVE affecting PaperCut NG/MF,Low,02:05.6
CVE-2023-28252,Microsoft Windows Common Log File System,6.8,69,No,Available,Real CVE affecting Microsoft Windows Common Log File System,Low,02:05.6
CVE-2023-2868,Barracuda ESG,7.1,22,Yes,Available,Real CVE affecting Barracuda ESG,High,02:05.6
CVE-2023-3519,Citrix NetScaler ADC,9.8,55,No,Not Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:05.6
CVE-2023-36884,Microsoft Office,9.4,28,Yes,Not Available,Real CVE affecting Microsoft Office,Critical,02:05.6
CVE-2023-40044,Progress MOVEit Transfer,9.6,36,Yes,Not Available,Real CVE affecting Progress MOVEit Transfer,High,02:05.6
CVE-2023-42793,JetBrains TeamCity,6.9,57,Yes,Available,Real CVE affecting JetBrains TeamCity,High,02:05.6
CVE-2023-42795,Google Chrome,9.2,84,No,Not Available,Real CVE affecting Google Chrome,Medium,02:05.6
CVE-2023-44487,HTTP/2 Protocol,5.8,43,No,Not Available,Real CVE affecting HTTP/2 Protocol,Critical,02:05.6
CVE-2023-4911,GNU C Library (glibc),5.8,62,Yes,Not Available,Real CVE affecting GNU C Library (glibc),Low,02:05.6
CVE-2020-5902,F5 BIG-IP,6.4,56,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.6
CVE-2021-3156,Sudo,9.9,37,No,Available,Real CVE affecting Sudo,High,02:05.6
CVE-2020-3452,Cisco ASA,6.1,75,Yes,Available,Real CVE affecting Cisco ASA,Medium,02:05.6
CVE-2020-2551,Oracle WebLogic Server,9.4,60,No,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:05.6
CVE-2020-5135,SonicWall VPN,9.4,36,No,Available,Real CVE affecting SonicWall VPN,Medium,02:05.6
CVE-2021-44228,Apache Log4j,5.8,65,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2021-45046,Apache Log4j,5.6,74,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2021-45105,Apache Log4j,9.4,11,No,Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2021-4104,Apache Log4j,8.9,87,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2021-44832,Apache Log4j,9.2,13,No,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2023-22515,Atlassian Confluence,6.8,91,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2023-22518,Atlassian Confluence,5.3,56,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2021-35211,SolarWinds Serv-U,5,73,Yes,Available,Real CVE affecting SolarWinds Serv-U,Medium,02:05.6
CVE-2020-14750,Oracle WebLogic Server,8.9,66,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.6
CVE-2021-38647,Azure OMI,7.8,73,Yes,Available,Real CVE affecting Azure OMI,Critical,02:05.6
CVE-2021-42321,Microsoft Exchange Server,7.3,43,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2022-0847,Linux Kernel,8.9,39,Yes,Not Available,Real CVE affecting Linux Kernel,Critical,02:05.6
CVE-2021-26084,Atlassian Confluence,7.9,17,No,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:05.6
CVE-2021-34523,Microsoft Exchange Server,6.7,81,No,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.6
CVE-2020-0601,Microsoft Windows,8.2,90,Yes,Not Available,Real CVE affecting Microsoft Windows,Low,02:05.6
CVE-2020-0796,Microsoft Windows,5.6,25,Yes,Available,Real CVE affecting Microsoft Windows,High,02:05.6
CVE-2020-1350,Microsoft Windows DNS Server,9.2,55,Yes,Not Available,Real CVE affecting Microsoft Windows DNS Server,High,02:05.6
CVE-2020-1472,Microsoft Netlogon,6.5,17,No,Available,Real CVE affecting Microsoft Netlogon,Critical,02:05.6
CVE-2020-14882,Oracle WebLogic Server,8.9,66,Yes,Available,Real CVE affecting Oracle WebLogic Server,High,02:05.6
CVE-2020-17087,Microsoft Windows Kernel,8.1,91,No,Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:05.6
CVE-2021-22986,F5 BIG-IP,10,23,No,Available,Real CVE affecting F5 BIG-IP,Low,02:05.6
CVE-2021-26855,Microsoft Exchange Server,7.6,92,No,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:05.6
CVE-2021-21972,VMware vCenter Server,9.3,48,Yes,Not Available,Real CVE affecting VMware vCenter Server,Medium,02:05.6
CVE-2021-34473,Microsoft Exchange Server,5.7,92,No,Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.6
CVE-2021-34527,Microsoft Windows Print Spooler,5.1,55,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Medium,02:05.6
CVE-2021-40444,Microsoft MSHTML,9.1,81,Yes,Available,Real CVE affecting Microsoft MSHTML,Critical,02:05.6
CVE-2022-0185,Linux Kernel,9.6,14,No,Not Available,Real CVE affecting Linux Kernel,Medium,02:05.6
CVE-2022-22965,Spring Framework,6.6,82,Yes,Not Available,Real CVE affecting Spring Framework,High,02:05.6
CVE-2022-26134,Atlassian Confluence,7.7,21,Yes,Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,5.1,79,Yes,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Medium,02:05.6
CVE-2022-3602,OpenSSL,9.8,49,No,Not Available,Real CVE affecting OpenSSL,Low,02:05.6
CVE-2022-40684,Fortinet FortiOS,5.7,13,Yes,Not Available,Real CVE affecting Fortinet FortiOS,Critical,02:05.6
CVE-2022-47966,Zoho ManageEngine,9.7,42,No,Available,Real CVE affecting Zoho ManageEngine,Critical,02:05.6
CVE-2023-0464,OpenSSL,5.4,93,No,Not Available,Real CVE affecting OpenSSL,High,02:05.6
CVE-2023-23397,Microsoft Outlook,7.9,59,Yes,Not Available,Real CVE affecting Microsoft Outlook,Critical,02:05.6
CVE-2023-27350,PaperCut NG/MF,7.5,24,Yes,Available,Real CVE affecting PaperCut NG/MF,Medium,02:05.6
CVE-2023-28252,Microsoft Windows Common Log File System,9.7,84,No,Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:05.6
CVE-2023-2868,Barracuda ESG,5.3,54,No,Not Available,Real CVE affecting Barracuda ESG,High,02:05.6
CVE-2023-3519,Citrix NetScaler ADC,5.4,45,Yes,Not Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:05.6
CVE-2023-36884,Microsoft Office,5.9,94,No,Not Available,Real CVE affecting Microsoft Office,High,02:05.6
CVE-2023-40044,Progress MOVEit Transfer,6.1,18,Yes,Not Available,Real CVE affecting Progress MOVEit Transfer,High,02:05.6
CVE-2023-42793,JetBrains TeamCity,9.6,44,No,Not Available,Real CVE affecting JetBrains TeamCity,Critical,02:05.6
CVE-2023-42795,Google Chrome,5.9,13,No,Not Available,Real CVE affecting Google Chrome,Critical,02:05.6
CVE-2023-44487,HTTP/2 Protocol,7.2,81,No,Available,Real CVE affecting HTTP/2 Protocol,High,02:05.6
CVE-2023-4911,GNU C Library (glibc),8.4,29,No,Not Available,Real CVE affecting GNU C Library (glibc),Medium,02:05.6
CVE-2020-5902,F5 BIG-IP,5.9,11,Yes,Not Available,Real CVE affecting F5 BIG-IP,High,02:05.6
CVE-2021-3156,Sudo,6.5,23,Yes,Available,Real CVE affecting Sudo,High,02:05.6
CVE-2020-3452,Cisco ASA,7.3,78,No,Not Available,Real CVE affecting Cisco ASA,Low,02:05.6
CVE-2020-2551,Oracle WebLogic Server,9.7,76,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.6
CVE-2020-5135,SonicWall VPN,9.5,68,No,Available,Real CVE affecting SonicWall VPN,Low,02:05.6
CVE-2021-44228,Apache Log4j,8.5,10,No,Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2021-45046,Apache Log4j,5.5,55,Yes,Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-45105,Apache Log4j,9.4,15,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2021-4104,Apache Log4j,6.2,67,Yes,Not Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-44832,Apache Log4j,7.3,93,No,Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2023-22515,Atlassian Confluence,5,42,Yes,Available,Real CVE affecting Atlassian Confluence,Low,02:05.6
CVE-2023-22518,Atlassian Confluence,9.1,47,Yes,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2021-35211,SolarWinds Serv-U,6.5,20,No,Not Available,Real CVE affecting SolarWinds Serv-U,Medium,02:05.6
CVE-2020-14750,Oracle WebLogic Server,6.1,49,No,Not Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.6
CVE-2021-38647,Azure OMI,7.9,53,Yes,Not Available,Real CVE affecting Azure OMI,Critical,02:05.6
CVE-2021-42321,Microsoft Exchange Server,7.6,35,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.6
CVE-2022-0847,Linux Kernel,9.6,91,Yes,Available,Real CVE affecting Linux Kernel,Critical,02:05.6
CVE-2021-26084,Atlassian Confluence,8.8,46,No,Available,Real CVE affecting Atlassian Confluence,High,02:05.6
CVE-2021-34523,Microsoft Exchange Server,6.4,17,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:05.6
CVE-2020-0601,Microsoft Windows,9.8,80,Yes,Not Available,Real CVE affecting Microsoft Windows,Low,02:05.6
CVE-2020-0796,Microsoft Windows,6.9,91,No,Available,Real CVE affecting Microsoft Windows,Medium,02:05.6
CVE-2020-1350,Microsoft Windows DNS Server,9.5,76,Yes,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:05.6
CVE-2020-1472,Microsoft Netlogon,7.5,70,No,Available,Real CVE affecting Microsoft Netlogon,Critical,02:05.6
CVE-2020-14882,Oracle WebLogic Server,7.3,41,No,Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.6
CVE-2020-17087,Microsoft Windows Kernel,7.3,43,Yes,Available,Real CVE affecting Microsoft Windows Kernel,Low,02:05.6
CVE-2021-22986,F5 BIG-IP,7.9,87,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:05.6
CVE-2021-26855,Microsoft Exchange Server,9.5,90,Yes,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:05.6
CVE-2021-21972,VMware vCenter Server,5.3,93,Yes,Not Available,Real CVE affecting VMware vCenter Server,High,02:05.6
CVE-2021-34473,Microsoft Exchange Server,9.7,82,No,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:05.6
CVE-2021-34527,Microsoft Windows Print Spooler,7.3,33,Yes,Available,Real CVE affecting Microsoft Windows Print Spooler,Low,02:05.6
CVE-2021-40444,Microsoft MSHTML,6.7,27,Yes,Not Available,Real CVE affecting Microsoft MSHTML,Critical,02:05.6
CVE-2022-0185,Linux Kernel,5.5,93,No,Available,Real CVE affecting Linux Kernel,Medium,02:05.6
CVE-2022-22965,Spring Framework,9.2,66,No,Not Available,Real CVE affecting Spring Framework,Critical,02:05.6
CVE-2022-26134,Atlassian Confluence,8.6,53,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:05.6
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,10,29,Yes,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Medium,02:05.6
CVE-2022-3602,OpenSSL,9.4,43,No,Not Available,Real CVE affecting OpenSSL,High,02:05.6
CVE-2022-40684,Fortinet FortiOS,5.9,53,No,Not Available,Real CVE affecting Fortinet FortiOS,Low,02:05.6
CVE-2022-47966,Zoho ManageEngine,5.3,52,No,Not Available,Real CVE affecting Zoho ManageEngine,Critical,02:05.6
CVE-2023-0464,OpenSSL,7.4,94,No,Available,Real CVE affecting OpenSSL,High,02:05.6
CVE-2023-23397,Microsoft Outlook,8,26,No,Available,Real CVE affecting Microsoft Outlook,Medium,02:05.6
CVE-2023-27350,PaperCut NG/MF,7,81,No,Available,Real CVE affecting PaperCut NG/MF,Critical,02:05.6
CVE-2023-28252,Microsoft Windows Common Log File System,9.6,88,No,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:05.6
CVE-2023-2868,Barracuda ESG,5,31,Yes,Not Available,Real CVE affecting Barracuda ESG,Low,02:05.6
CVE-2023-3519,Citrix NetScaler ADC,9.4,16,No,Not Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:05.6
CVE-2023-36884,Microsoft Office,5.8,54,Yes,Available,Real CVE affecting Microsoft Office,Low,02:05.6
CVE-2023-40044,Progress MOVEit Transfer,8.6,37,Yes,Available,Real CVE affecting Progress MOVEit Transfer,Medium,02:05.6
CVE-2023-42793,JetBrains TeamCity,5.3,34,Yes,Available,Real CVE affecting JetBrains TeamCity,Critical,02:05.6
CVE-2023-42795,Google Chrome,6.1,29,Yes,Available,Real CVE affecting Google Chrome,Low,02:05.6
CVE-2023-44487,HTTP/2 Protocol,5.4,78,No,Not Available,Real CVE affecting HTTP/2 Protocol,Low,02:05.6
CVE-2023-4911,GNU C Library (glibc),6.6,74,No,Available,Real CVE affecting GNU C Library (glibc),Medium,02:05.6
CVE-2020-5902,F5 BIG-IP,7.6,82,No,Available,Real CVE affecting F5 BIG-IP,High,02:05.6
CVE-2021-3156,Sudo,9.5,82,No,Not Available,Real CVE affecting Sudo,High,02:05.6
CVE-2020-3452,Cisco ASA,9.8,59,No,Available,Real CVE affecting Cisco ASA,Critical,02:05.6
CVE-2020-2551,Oracle WebLogic Server,7.3,66,Yes,Available,Real CVE affecting Oracle WebLogic Server,High,02:05.6
CVE-2020-5135,SonicWall VPN,7.5,21,No,Not Available,Real CVE affecting SonicWall VPN,High,02:05.6
CVE-2021-44228,Apache Log4j,7.9,22,Yes,Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2021-45046,Apache Log4j,6.1,72,Yes,Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-45105,Apache Log4j,8.4,24,No,Not Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-4104,Apache Log4j,6.3,61,No,Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2021-44832,Apache Log4j,9.5,56,Yes,Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2023-22515,Atlassian Confluence,5.7,57,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2023-22518,Atlassian Confluence,8.7,11,Yes,Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2021-35211,SolarWinds Serv-U,9.9,29,No,Not Available,Real CVE affecting SolarWinds Serv-U,Low,02:05.6
CVE-2020-14750,Oracle WebLogic Server,5.5,30,Yes,Available,Real CVE affecting Oracle WebLogic Server,Medium,02:05.6
CVE-2021-38647,Azure OMI,6.1,56,No,Available,Real CVE affecting Azure OMI,High,02:05.6
CVE-2021-42321,Microsoft Exchange Server,9.9,14,Yes,Available,Real CVE affecting Microsoft Exchange Server,High,02:05.6
CVE-2022-0847,Linux Kernel,5.3,17,No,Not Available,Real CVE affecting Linux Kernel,High,02:05.6
CVE-2021-26084,Atlassian Confluence,8.2,47,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2021-34523,Microsoft Exchange Server,7.6,16,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:05.6
CVE-2020-0601,Microsoft Windows,8.5,15,No,Not Available,Real CVE affecting Microsoft Windows,Low,02:05.6
CVE-2020-0796,Microsoft Windows,7,67,Yes,Not Available,Real CVE affecting Microsoft Windows,Medium,02:05.6
CVE-2020-1350,Microsoft Windows DNS Server,7.9,83,No,Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:05.6
CVE-2020-1472,Microsoft Netlogon,8.6,25,No,Not Available,Real CVE affecting Microsoft Netlogon,Critical,02:05.6
CVE-2020-14882,Oracle WebLogic Server,6.3,23,No,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.6
CVE-2020-17087,Microsoft Windows Kernel,8.1,30,No,Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:05.6
CVE-2021-22986,F5 BIG-IP,7.4,10,Yes,Available,Real CVE affecting F5 BIG-IP,Low,02:05.6
CVE-2021-26855,Microsoft Exchange Server,9.1,44,Yes,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2021-21972,VMware vCenter Server,5.5,58,No,Available,Real CVE affecting VMware vCenter Server,Low,02:05.6
CVE-2021-34473,Microsoft Exchange Server,7.9,76,No,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:05.6
CVE-2021-34527,Microsoft Windows Print Spooler,5.1,22,Yes,Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:05.6
CVE-2021-40444,Microsoft MSHTML,7.1,53,No,Available,Real CVE affecting Microsoft MSHTML,High,02:05.6
CVE-2022-0185,Linux Kernel,9.2,38,No,Not Available,Real CVE affecting Linux Kernel,High,02:05.6
CVE-2022-22965,Spring Framework,5.4,39,No,Available,Real CVE affecting Spring Framework,Medium,02:05.6
CVE-2022-26134,Atlassian Confluence,6.9,52,Yes,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,9.8,91,No,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:05.6
CVE-2022-3602,OpenSSL,5.4,71,No,Not Available,Real CVE affecting OpenSSL,High,02:05.6
CVE-2022-40684,Fortinet FortiOS,8.2,52,No,Available,Real CVE affecting Fortinet FortiOS,Low,02:05.6
CVE-2022-47966,Zoho ManageEngine,8.9,51,No,Not Available,Real CVE affecting Zoho ManageEngine,Critical,02:05.6
CVE-2023-0464,OpenSSL,6.4,68,Yes,Not Available,Real CVE affecting OpenSSL,Medium,02:05.6
CVE-2023-23397,Microsoft Outlook,7.6,54,No,Available,Real CVE affecting Microsoft Outlook,Medium,02:05.6
CVE-2023-27350,PaperCut NG/MF,5,42,No,Available,Real CVE affecting PaperCut NG/MF,High,02:05.6
CVE-2023-28252,Microsoft Windows Common Log File System,8.1,48,No,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Critical,02:05.6
CVE-2023-2868,Barracuda ESG,6.8,75,No,Not Available,Real CVE affecting Barracuda ESG,Low,02:05.6
CVE-2023-3519,Citrix NetScaler ADC,9.6,28,No,Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:05.6
CVE-2023-36884,Microsoft Office,7.4,45,Yes,Available,Real CVE affecting Microsoft Office,Critical,02:05.6
CVE-2023-40044,Progress MOVEit Transfer,7.4,90,No,Not Available,Real CVE affecting Progress MOVEit Transfer,Medium,02:05.6
CVE-2023-42793,JetBrains TeamCity,9.9,52,Yes,Available,Real CVE affecting JetBrains TeamCity,Medium,02:05.6
CVE-2023-42795,Google Chrome,6.3,91,No,Available,Real CVE affecting Google Chrome,High,02:05.6
CVE-2023-44487,HTTP/2 Protocol,9.1,50,Yes,Available,Real CVE affecting HTTP/2 Protocol,Medium,02:05.6
CVE-2023-4911,GNU C Library (glibc),9.6,82,No,Not Available,Real CVE affecting GNU C Library (glibc),Low,02:05.6
CVE-2020-5902,F5 BIG-IP,7.8,81,No,Not Available,Real CVE affecting F5 BIG-IP,Low,02:05.6
CVE-2021-3156,Sudo,8.2,31,Yes,Available,Real CVE affecting Sudo,High,02:05.6
CVE-2020-3452,Cisco ASA,5.6,45,No,Not Available,Real CVE affecting Cisco ASA,Critical,02:05.6
CVE-2020-2551,Oracle WebLogic Server,9,54,Yes,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:05.6
CVE-2020-5135,SonicWall VPN,8.5,20,Yes,Available,Real CVE affecting SonicWall VPN,High,02:05.6
CVE-2021-44228,Apache Log4j,8.9,18,No,Not Available,Real CVE affecting Apache Log4j,High,02:05.6
CVE-2021-45046,Apache Log4j,5.8,94,Yes,Not Available,Real CVE affecting Apache Log4j,Critical,02:05.6
CVE-2021-45105,Apache Log4j,7.8,25,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2021-4104,Apache Log4j,8.9,91,Yes,Available,Real CVE affecting Apache Log4j,Medium,02:05.6
CVE-2021-44832,Apache Log4j,5.2,40,Yes,Not Available,Real CVE affecting Apache Log4j,Low,02:05.6
CVE-2023-22515,Atlassian Confluence,7,40,Yes,Not Available,Real CVE affecting Atlassian Confluence,Low,02:05.6
CVE-2023-22518,Atlassian Confluence,8.7,16,Yes,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:05.6
CVE-2021-35211,SolarWinds Serv-U,6.7,68,No,Not Available,Real CVE affecting SolarWinds Serv-U,High,02:05.6
CVE-2020-14750,Oracle WebLogic Server,9,65,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:05.6
CVE-2021-38647,Azure OMI,8.9,33,Yes,Not Available,Real CVE affecting Azure OMI,Critical,02:05.6
CVE-2021-42321,Microsoft Exchange Server,7.9,14,Yes,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:05.6
CVE-2022-0847,Linux Kernel,6.8,17,Yes,Available,Real CVE affecting Linux Kernel,Critical,02:05.6
CVE-2021-26084,Atlassian Confluence,6.5,78,No,Available,Real CVE affecting Atlassian Confluence,Medium,02:05.6
CVE-2021-34523,Microsoft Exchange Server,9.9,87,No,Available,Real CVE affecting Microsoft Exchange Server,High,02:05.6
CVE-2020-0601,Microsoft Windows,7.5,54,Yes,Available,Real CVE affecting Microsoft Windows,Low,02:05.6
CVE-2020-0796,Microsoft Windows,8.3,83,No,Available,Real CVE affecting Microsoft Windows,Critical,02:05.6
CVE-2020-1350,Microsoft Windows DNS Server,6.9,93,No,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:05.6
CVE-2020-1472,Microsoft Netlogon,8.8,20,Yes,Not Available,Real CVE affecting Microsoft Netlogon,Medium,02:05.6
CVE-2020-14882,Oracle WebLogic Server,8.7,62,No,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:05.6
CVE-2020-17087,Microsoft Windows Kernel,6.2,77,No,Not Available,Real CVE affecting Microsoft Windows Kernel,High,02:05.6
